土地位置建物門牌,緯度,經度,總價元,單價元平方公尺,車位移轉總面積平方公尺,車位總價元,countycode,鄉鎮市區,交易標的,村里,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,車位類別,備註,編號,主建物面積,附屬建物面積,陽台面積,電梯,移轉編號,date,.id,t_mean_24h_idw,t_min_idw,t_max_idw,daily_rain_idw,aqi_idw,towncode,MASTER_UP_rate,BACHELOR_UP_rate,Sex_ratio,popdense,Dependency_ratio,Old_ratio,count_anc_500m,count_clean_500m,count_cor_500m,count_cos_500m,count_uni_500m,count_fire_500m,count_gas_500m,count_inc_500m,count_lpg_500m,count_mall_500m,count_mart_500m,count_med_500m,count_nuc_500m,count_phar_500m,count_poli_500m,count_post_500m,count_simpmart_500m,count_temp_500m,count_died_500m,count_shop_500m,geometry,nearest_mrt_name,dist_to_mrt_meter,dist_to_rail_meter,dist_to_thsr_meter,house_age,time_index,nomi_address
臺北市文山區景華街１２８巷２弄９之２號二樓,24.99511279,121.547029,15500000.0,145540.0,0.0,0.0,63000,文山區,房地(土地+建物),景東里,29.47,住,,,1130718,土地1建物1車位0,二層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,720601,106.5,3,2,2,有,無,,,RPVNMLMLPHJGFAA97DA,90.8,0.0,15.7,無,,2024/7/18,1118,30.65151939,26.63591228,35.43735879,0.0,54.3713077,63000080002.0,0.157713724,0.551097281,86.13,26866.6,51.58898304,29.36440677,0,0,0,0,0,0,0,0,0,1,14,15,0,7,0,0,2,1,0,16,"c(121.547029037749, 24.9951127939835)",臺北捷運景美站_G05,674.1748641,6339.748511,6563.956192,41,6,"9號, 景華街128巷2弄, 景東里, 文山區, 萬隆, 臺北市, 116, 臺灣"
臺北市文山區景華街１２８巷３弄１３號,24.99591901,121.547538,19000000.0,215127.0,0.0,0.0,63000,文山區,房地(土地+建物),景東里,23.64,住,,,1130725,土地3建物1車位0,一層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,730130,88.32,3,2,2,有,無,,陽台外推；,RPSNMLRLQHJGFAA28DA,66.57,13.29,0.0,無,,2024/7/25,1119,27.85849691,25.86908684,29.49849752,25.72014415,23.20682932,63000080002.0,0.157713724,0.551097281,86.13,26866.6,51.58898304,29.36440677,0,0,0,0,0,0,0,0,0,0,12,19,0,7,0,0,2,1,0,14,"c(121.54753798691, 24.9959190073404)",臺北捷運景美站_G05,754.4591294,6319.034276,6509.059436,40,6,"13號, 景華街128巷3弄, 景東里, 文山區, 萬隆, 臺北市, 116, 臺灣"
臺北市文山區景華街１９４號二樓,24.998413,121.54784,10600000.0,113212.0,0.0,0.0,63000,文山區,房地(土地+建物),興安里,37.0,住,,,1130703,土地1建物1車位0,二層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,600911,93.63,3,1,1,有,無,,親友、員工、共有人或其他特殊關係間之交易；,RPPNMLOKQHJGFAA67EA,93.63,0.0,0.0,無,,2024/7/3,1121,29.92023822,25.56071466,34.65661328,0.0,35.35975042,63000080018.0,0.18423293,0.602077303,87.58,28525.31,51.77676536,33.78132118,0,0,0,0,0,0,0,0,0,0,13,21,0,6,1,1,4,1,0,17,"c(121.547839986881, 24.9984130007207)",臺北捷運景美站_G05,925.6154958,6164.817637,6282.182983,53,6,"選物販賣, 仙岩路, 興安里, 文山區, 萬隆, 臺北市, 11687, 臺灣"
臺北市文山區景華街３０號,24.99486301,121.542712,24000000.0,252366.0,0.0,0.0,63000,文山區,房地(土地+建物),景華里,25.0,住,,,1130706,土地1建物1車位0,一層，騎樓,四層,公寓(5樓含以下無電梯),住家用,加強磚造,561130,95.1,1,2,1,有,無,,其他增建；,RPRNMLTKQHJGFAA28DA,95.1,0.0,0.0,無,,2024/7/6,1122,29.96215046,27.00870725,35.07466731,3.183798165,42.13851195,63000080006.0,0.171494542,0.561293031,86.75,31445.01,59.03133901,35.72649572,1,0,0,0,0,1,0,0,0,1,31,42,0,8,2,1,1,1,0,32,"c(121.542712022337, 24.9948630132689)",臺北捷運景美站_G05,276.4438118,6042.285264,6399.677616,57,6,"佑維水電裝修, 32, 景華街, 景華里, 文山區, 萬隆, 臺北市, 116, 臺灣"
臺北市文山區木新路三段２２４號四樓,24.98153499,121.559242,12500000.0,127356.0,0.0,0.0,63000,文山區,房地(土地+建物),樟腳里,35.25,住,,,1130703,土地1建物1車位0,四層，陽台,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,630816,98.15,3,2,1,有,無,,,RPPOMLMLPHJGFAA47DA,98.15,0.0,0.0,無,,2024/7/3,1123,29.10535166,24.46016849,34.41882376,0.40579105,37.70815473,63000080032.0,0.151157805,0.529802744,91.25,29687.27,46.42955609,28.59112213,0,0,0,0,0,2,0,0,0,0,28,36,0,6,0,1,2,1,0,30,"c(121.55924197359, 24.9815349909391)",臺北捷運七張站_G03,1779.574296,7737.490367,8476.72352,50,6,"226號, 木新路三段, 樟腳里, 文山區, 臺北市, 116, 臺灣"
臺北市文山區木新路二段１１１巷１２弄２之１號四樓,24.98363298,121.570227,10400000.0,142975.0,0.0,0.0,63000,文山區,房地(土地+建物),木新里,20.0,住,,,1130716,土地1建物1車位0,四層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,751021,72.74,3,0,3,有,無,,陽台外推；,RPXNMLLJQHJGFAA97DA,54.39,0.0,9.96,無,643.0,2024/7/16,1124,30.31181825,25.99846438,35.36000026,0.063564162,27.08461755,63000080028.0,0.120598007,0.448062016,101.59,31038.82,46.37616718,33.837261,0,0,0,0,0,0,1,0,0,0,12,15,0,5,1,1,1,1,0,13,"c(121.570226960615, 24.9836329813039)",貓空纜車動物園站,1588.770656,7308.6347,8604.849627,38,6,"2之1號, 木新路二段111巷12弄, 木新里, 文山區, 臺北市, 116, 臺灣"
臺北市文山區木新路二段１１１巷１２弄２８號四樓,24.983299,121.56931,16420000.0,138169.0,0.0,0.0,63000,文山區,房地(土地+建物),木新里,41.6,住,,,1130702,土地1建物1車位0,四層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,751022,118.84,3,2,2,有,無,,其他增建；,RPPNMLMLQHJGFAA47DA,97.5,0.5,10.54,無,,2024/7/2,1125,27.89022558,23.69658401,34.03523955,61.93237704,42.70379259,63000080028.0,0.120598007,0.448062016,101.59,31038.82,46.37616718,33.837261,0,0,0,0,0,0,0,0,0,0,14,12,0,4,1,2,1,2,0,15,"c(121.569309980408, 24.9832990043719)",貓空纜車動物園站,1663.139063,7356.167173,8678.695488,38,6,"28號, 木新路二段111巷12弄, 木新里, 文山區, 臺北市, 116, 臺灣"
臺北市文山區木新路二段２９９巷７弄２號三樓,24.982356,121.565856,13000000.0,120706.0,0.0,0.0,63000,文山區,房地(土地+建物),樟腳里,36.31,住,,,1130812,土地1建物1車位0,三層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,790317,107.7,3,2,2,有,無,,親友、員工、共有人或其他特殊關係間之交易；陽台外推；,RPPNMLNJRHJGFAA47DA,84.78,4.94,6.75,無,,2024/8/12,1126,28.53358247,25.41491969,34.78941568,5.629623678,47.14444104,63000080032.0,0.151157805,0.529802744,91.25,29687.27,46.42955609,28.59112213,0,0,0,0,0,0,0,0,0,0,18,22,0,3,1,1,0,1,0,18,"c(121.565855965747, 24.9823559983551)",臺北捷運萬芳社區站_BR03,1821.201752,7509.941481,8756.188186,34,6,"2號, 木新路二段299巷7弄, 樟腳里, 文山區, 臺北市, 116, 臺灣"
臺北市文山區木新路二段３號五樓,24.98759498,121.570825,15523200.0,217503.0,0.0,0.0,63000,文山區,房地(土地+建物),木新里,19.03,住,,,1130711,土地1建物1車位0,五層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,841024,71.37,2,1,2,有,有,,陽台外推；,RPRNMLSKPHJGFAA08DA,47.17,2.76,5.01,有,620.0,2024/7/11,1127,28.40575456,24.21936279,34.83337566,1.244670053,27.7780997,63000080028.0,0.120598007,0.448062016,101.59,31038.82,46.37616718,33.837261,0,1,0,0,0,0,2,0,0,0,20,15,0,9,0,0,2,1,0,22,"c(121.570825009407, 24.9875949812064)",貓空纜車動物園站,1173.691472,6865.803285,8184.576865,29,6,"豆恩凱寵物沙龍, 1, 木新路二段, 木新里, 文山區, 臺北市, 116, 臺灣"
臺北市文山區木新路二段７０號七樓,24.98562599,121.570465,55890000.0,246333.0,109.34,5000000.0,63000,文山區,房地(土地+建物)+車位,木新里,67.53,住,,,1130706,土地1建物2車位2,七層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,920130,315.93,3,2,2,有,有,坡道平面,其他增建；,RPWNMLTKPHJGFAA68DA,128.13,0.0,16.78,有,,2024/7/6,1128,29.50616817,25.90200192,35.05180992,0.489250189,42.56051399,63000080028.0,0.120598007,0.448062016,101.59,31038.82,46.37616718,33.837261,0,1,0,0,0,0,2,0,0,0,19,17,0,9,1,1,1,1,0,20,"c(121.570465006666, 24.9856259883314)",貓空纜車動物園站,1380.794904,7086.573461,8395.953866,21,6,"72號, 木新路二段, 木新里, 文山區, 臺北市, 116, 臺灣"
臺北市文山區木柵路一段３３５巷１１弄９號二樓,24.9889254,121.5567703,14000000.0,157374.0,0.0,0.0,63000,文山區,房地(土地+建物),華興里,30.83,住,,,1130714,土地3建物1車位0,二層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,660908,88.96,3,2,1,有,無,,陽台外推；其他增建；,RPUOMLNLPHJGFAA08DA,76.22,0.0,12.74,無,,2024/7/14,1129,29.76416043,24.96826192,34.21599502,0.338806379,33.69031533,63000080024.0,0.179707877,0.567162233,89.92,14059.81,47.98913965,30.12048192,0,0,0,0,0,0,0,0,0,0,15,7,0,0,0,0,0,1,0,15,"c(121.556770317981, 24.9889253987879)",臺北捷運萬芳醫院站_BR04,1156.539064,7020.310364,7646.22606,47,6,"11之1號, 木柵路一段, 華興里, 文山區, 臺北市, 116, 臺灣"
臺北市文山區木柵路一段５７之４號五樓,24.98695498,121.545432,12300000.0,134617.0,0.0,0.0,63000,文山區,房地(土地+建物),試院里,27.46,住,,,1130718,土地1建物1車位0,五層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,711230,91.37,3,1,3,有,無,,頂樓加蓋；,RPSNMLRLQHJGFAA38EA,79.4,0.0,3.78,無,,2024/7/18,1130,30.59681059,26.55191329,35.51102478,0.0,57.25305168,63000080023.0,0.167875823,0.576851696,90.11,15512.93,49.06124272,32.47653106,0,0,0,0,1,0,1,0,0,0,13,8,0,2,1,2,0,3,0,13,"c(121.545432033737, 24.9869549809894)",臺北捷運大坪林站_G04_Y07,547.4868162,6868.525479,7312.442326,42,6,"57之2號, 木柵路一段, 試院里, 文山區, 臺北市, 116, 臺灣"
臺北市文山區木柵路三段１６８號三樓之２,24.98928339,121.5693065,44300000.0,236238.0,42.94,2800000.0,63000,文山區,房地(土地+建物)+車位,木新里,13.53,商,,,1130713,土地1建物1車位1,三層,二十九層,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,1060511,218.61,4,2,2,有,有,坡道平面,,RPQNMLQJQHJGFAA77DA,105.95,0.0,8.7,有,644.0,2024/7/13,1131,28.27547295,24.68576972,34.73265526,14.22581893,37.62319038,63000080028.0,0.120598007,0.448062016,101.59,31038.82,46.37616718,33.837261,0,1,0,0,0,0,2,0,0,0,19,15,0,8,0,1,2,1,6,21,"c(121.569306460009, 24.9892833898725)",臺北捷運萬芳社區站_BR03,1040.882101,6698.831248,8089.578585,7,6,"168號, 木柵路三段, 木新里, 文山區, 臺北市, 116, 臺灣"
臺北市文山區木柵路三段８５巷８弄３號四樓之２,24.989568,121.56727,25560000.0,272290.0,11.77,1800000.0,63000,文山區,房地(土地+建物)+車位,木柵里,15.31,住,,,1130726,土地1建物1車位1,四層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1120829,99.03,2,2,2,有,有,塔式車位,,RPTNMLRLQHJGFAA38DA,52.49,0.0,4.97,有,720.0,2024/7/26,1134,26.83809394,25.06882465,28.71320067,6.89368773,28.21639777,63000080027.0,0.180661877,0.576257214,87.22,17108.47,49.52470001,32.32039894,0,1,0,0,0,1,3,0,0,0,16,16,0,8,2,1,1,1,0,17,"c(121.567269992813, 24.9895679973949)",臺北捷運萬芳社區站_BR03,1010.766348,6698.484294,8161.677186,1,6,"5之1號, 木柵路三段85巷8弄, 木柵里, 文山區, 臺北市, 116, 臺灣"
臺北市文山區樟新街４８巷１７號,24.97789901,121.554797,44500000.0,244764.0,88.26,5000000.0,63000,文山區,房地(土地+建物)+車位,樟新里,51.21,住,,,1130723,土地1建物1車位2,一層,八層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,890602,249.64,5,2,2,有,有,坡道平面,其他增建；,RPOOMLNLPHJGFAA47DA,129.87,0.0,9.53,有,,2024/7/23,1136,28.96222924,26.42466604,32.48758587,11.41445025,19.60939578,63000080031.0,0.157520981,0.567247687,87.42,27097.56,46.45429362,28.72576176,0,0,0,0,0,2,0,0,1,0,15,3,0,1,0,1,1,1,0,16,"c(121.554796966517, 24.9778990051606)",臺北捷運七張站_G03,1220.335875,8245.661706,8619.293403,24,6,"17號, 樟新街48巷, 樟新里, 文山區, 臺北市, 116, 臺灣"
臺北市文山區汀州路四段１９７號十三樓,25.00360999,121.53585,63000000.0,320376.0,36.01,3000000.0,63000,文山區,房地(土地+建物)+車位,萬和里,29.03,住,,,1130703,土地1建物1車位1,十三層,二十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1000113,223.29,3,2,2,有,有,坡道平面,其他增建；,RPQNMLMKQHJGFAA47DA,116.37,11.79,6.18,有,544.0,2024/7/3,1137,30.09781271,26.21925974,34.67887349,0.0,33.39342803,63000080011.0,0.203308941,0.583518931,90.74,10817.16,54.70232957,35.59102673,0,0,0,0,0,0,1,0,0,0,12,15,0,6,1,2,1,1,0,13,"c(121.535850009665, 25.0036099902371)",臺北捷運萬隆站_G06,299.4577726,4871.629916,5238.614922,13,6,"191號, 汀州路四段, 萬和里, 文山區, 萬隆, 臺北市, 116, 臺灣"
臺北市文山區汀州路四段２５１號九樓,25.00190499,121.5361622,34500000.0,179538.0,0.0,0.0,63000,文山區,房地(土地+建物)+車位,萬和里,38.0,住,,,1130708,土地1建物1車位1,九層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,991104,192.16,3,2,2,有,有,坡道平面,,RPQOMLNKQHJGFAA67DA,102.75,0.0,11.71,有,,2024/7/8,1138,28.77457031,24.43260764,34.74411893,35.98374523,32.10200868,63000080011.0,0.203308941,0.583518931,90.74,10817.16,54.70232957,35.59102673,0,0,0,0,0,0,1,0,0,0,15,19,0,6,1,1,1,1,0,16,"c(121.536162235558, 25.0019049854027)",臺北捷運萬隆站_G06,251.1407987,5024.055106,5426.155212,14,6,"251號, 汀州路四段, 萬和里, 文山區, 萬隆, 臺北市, 116, 臺灣"
臺北市文山區汀州路四段２５５號四樓,25.00177469,121.5362812,17000000.0,265293.0,0.0,0.0,63000,文山區,房地(土地+建物),萬和里,12.7,住,,,1130710,土地1建物1車位0,四層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,991104,64.08,3,2,2,有,有,,親友、員工、共有人或其他特殊關係間之交易；,RPPOMLRLQHJGFAA08DA,34.29,0.0,3.89,有,621.0,2024/7/10,1139,28.40177295,26.1125793,33.99774487,32.85892863,31.1508165,63000080011.0,0.203308941,0.583518931,90.74,10817.16,54.70232957,35.59102673,0,0,0,0,0,0,1,0,0,0,15,19,0,6,1,1,1,1,0,16,"c(121.536281174764, 25.0017746887178)",臺北捷運萬隆站_G06,244.022186,5042.715707,5443.923783,14,6,"255號, 汀州路四段, 萬和里, 文山區, 萬隆, 臺北市, 116, 臺灣"
臺北市文山區汀州路四段２８５號九樓,25.00148295,121.5355503,27680000.0,260145.0,36.33,3000000.0,63000,文山區,房地(土地+建物)+車位,萬和里,11.63,商,,,1130710,土地1建物1車位1,九層,二十二層,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,1120420,131.2,2,1,1,有,有,坡道平面,,RPWNMLMLQHJGFAA18DA,60.26,0.0,4.26,有,,2024/7/10,1140,28.42246261,26.15080294,33.99930278,32.70818343,31.1546141,63000080011.0,0.203308941,0.583518931,90.74,10817.16,54.70232957,35.59102673,0,0,0,0,0,0,0,0,0,0,15,19,0,6,1,1,1,1,0,16,"c(121.535550339932, 25.0014829541722)",臺北捷運萬隆站_G06,324.4019315,5012.613947,5448.307071,1,6,"271號, 汀州路四段, 萬和里, 文山區, 萬隆, 臺北市, 116, 臺灣"
臺北市文山區福興路１０８之４號四樓,25.006668,121.549188,8000000.0,91785.0,0.0,0.0,63000,文山區,房地(土地+建物),興旺里,23.36,住,,,1130730,土地1建物1車位0,四層,八層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,950915,87.16,2,1,1,有,有,,親友、員工、共有人或其他特殊關係間之交易；,RPTNMLLMPHJGFAA77DA,53.99,0.0,5.54,有,,2024/7/30,1141,29.35669391,26.81745645,32.28187074,0.0,21.60060948,63000080020.0,0.147722495,0.532165382,91.04,17087.54,39.83080718,25.74903066,0,0,0,0,0,0,0,0,0,0,5,1,0,1,0,0,0,0,0,5,"c(121.54918796455, 25.0066680018821)",臺北捷運辛亥站_BR05,800.2849129,5549.918978,5584.746269,18,6,"福興路, 興旺里, 文山區, 公館, 臺北市, 11691, 臺灣"
臺北市文山區福興路１９號二樓,25.00258702,121.551467,11000000.0,154062.0,0.0,0.0,63000,文山區,房地(土地+建物),興旺里,22.28,住,,,1130720,土地1建物1車位0,二層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,701226,71.4,2,1,1,有,無,,,RPPOMLKLQHJGFAA37DA,67.83,0.0,3.57,無,546.0,2024/7/20,1142,31.20790918,27.38181496,35.34049545,0.0,28.90805326,63000080020.0,0.147722495,0.532165382,91.04,17087.54,39.83080718,25.74903066,0,0,0,0,0,0,1,0,0,0,14,27,0,6,1,1,2,1,0,16,"c(121.551467004023, 25.0025870208641)",臺北捷運辛亥站_BR05,615.3158918,5828.426894,6086.709702,43,6,"19號, 福興路, 興旺里, 文山區, 萬隆, 臺北市, 116, 臺灣"
臺北市文山區福興路３９號四樓,25.00297799,121.55082,15280000.0,180721.0,0.0,0.0,63000,文山區,房地(土地+建物),興旺里,31.25,住,,,1130707,土地1建物1車位0,四層，陽臺,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,650825,84.55,3,2,1,有,無,,陽台外推；頂樓加蓋；其他增建；,RPSPMLPJQHJGFAA08DA,84.55,0.0,0.0,無,,2024/7/7,1143,29.60792774,26.58088,34.63259989,7.308415818,33.63830016,63000080020.0,0.147722495,0.532165382,91.04,17087.54,39.83080718,25.74903066,0,0,0,0,0,0,1,0,0,0,13,23,0,7,1,1,2,1,0,15,"c(121.550820004917, 25.0029779947377)",臺北捷運辛亥站_BR05,657.8962486,5820.845504,6013.911526,48,6,"39號, 福興路, 興旺里, 文山區, 萬隆, 臺北市, 116, 臺灣"
臺北市文山區福興路５４號,25.00343598,121.550511,21080000.0,260859.0,0.0,0.0,63000,文山區,房地(土地+建物),興旺里,27.31,住,,,1130720,土地2建物1車位0,一層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,661104,80.81,1,1,1,有,無,,其他增建；,RPOPMLMJQHJGFAA37DA,68.22,12.59,0.0,無,,2024/7/20,1144,31.26224838,27.49554136,35.40336353,0.0,28.75285453,63000080020.0,0.147722495,0.532165382,91.04,17087.54,39.83080718,25.74903066,0,0,0,0,0,0,1,0,0,0,11,21,0,4,1,1,2,1,0,13,"c(121.550510964147, 25.0034359819272)",臺北捷運辛亥站_BR05,671.7720974,5791.270111,5954.440771,47,6,"囍咖啡美式餐坊, 54, 福興路, 興旺里, 文山區, 萬隆, 臺北市, 116, 臺灣"
臺北市文山區福興路６２號八樓之３,25.00376401,121.55025,19900000.0,223847.0,0.0,0.0,63000,文山區,房地(土地+建物),興旺里,12.01,,,,1130722,土地3建物1車位0,八層，電梯樓梯間,十六層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,841030,88.9,2,2,1,有,有,,陽台外推；其他增建；,RPVNMLLJQHJGFAA77DA,68.91,2.23,8.05,有,,2024/7/22,1145,31.47291622,27.99697569,35.50573066,0.0,17.64224951,63000080020.0,0.147722495,0.532165382,91.04,17087.54,39.83080718,25.74903066,0,0,0,0,0,0,1,0,0,0,9,18,0,4,1,1,2,1,0,11,"c(121.550250035501, 25.0037640077079)",臺北捷運辛亥站_BR05,688.6334348,5772.325606,5909.576443,29,6,"62號, 福興路, 興旺里, 文山區, 萬隆, 臺北市, 116, 臺灣"
臺北市文山區福興路９０號五樓之１,25.00574499,121.54963,12520000.0,181370.0,0.0,1500000.0,63000,文山區,房地(土地+建物)+車位,興旺里,16.4,住,,,1130730,土地1建物1車位1,五層,九層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,840207,69.03,2,1,1,有,有,坡道機械,車位面積無法概算。其他增建；,RPPNMLQJRHJGFAA77DA,37.47,2.25,3.41,有,,2024/7/30,1146,29.31879826,26.75502184,32.25825217,0.0,21.66517152,63000080020.0,0.147722495,0.532165382,91.04,17087.54,39.83080718,25.74903066,0,0,0,0,0,0,0,0,0,0,5,3,0,1,1,0,0,1,0,5,"c(121.549630026123, 25.0057449867044)",臺北捷運辛亥站_BR05,739.6346981,5613.91549,5693.906498,29,6,"88號, 福興路, 興旺里, 文山區, 萬隆, 臺北市, 116, 臺灣"
臺北市文山區羅斯福路五段１７０巷３弄１號四樓,25.00447999,121.538156,22900000.0,221577.0,0.0,0.0,63000,文山區,房地(土地+建物),萬年里,27.56,商,,,1130708,土地1建物1車位0,四層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,671202,103.35,3,2,2,有,無,,陽台外推；其他增建；,RPVPMLLLQHJGFAA18DA,85.62,0.0,17.73,無,586.0,2024/7/8,1147,28.69651857,24.35648952,34.70482045,37.30491862,31.55137864,63000080010.0,0.19481383,0.596631206,91.18,14734.44,57.83057204,41.04407626,0,0,0,0,0,0,1,0,0,0,20,19,0,7,1,2,1,1,0,21,"c(121.538156038866, 25.0044799898772)",臺北捷運萬隆站_G06,221.9859896,4982.954328,5239.479996,46,6,"1號, 羅斯福路五段170巷3弄, 萬年里, 文山區, 萬隆, 臺北市, 116, 臺灣"
臺北市文山區羅斯福路五段２４５號十一樓之２,25.00145701,121.539348,12650000.0,287174.0,0.0,0.0,63000,文山區,房地(土地+建物),萬祥里,7.29,商,,,1130716,土地4建物1車位0,十一層,十七層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,960730,44.05,1,1,1,有,有,,,RPRNMLTLPHJGFAA28DA,28.56,0.0,4.5,有,,2024/7/16,1148,30.72621276,27.84567452,35.01397367,2.044229148,27.4262746,63000080008.0,0.158672543,0.546279492,87.33,42372.88,55.25017616,35.90556729,0,0,0,0,0,0,1,0,0,0,24,23,0,7,1,1,1,1,0,25,"c(121.539348029317, 25.0014570145875)",臺北捷運萬隆站_G06,141.1767975,5293.333416,5594.347309,17,6,"羅斯福路自行車道(東側), 萬祥里, 文山區, 萬隆, 臺北市, 11675, 臺灣"
臺北市文山區羅斯福路五段７９巷６號三樓,25.00603102,121.53944,24280000.0,175446.0,0.0,0.0,63000,文山區,房地(土地+建物),萬盛里,36.16,住,,,1130721,土地2建物1車位0,三層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,690821,138.39,4,2,2,有,無,,陽台外推；其他增建；,RPUNMLKLQHJGFAA77DA,115.96,0.0,22.43,無,604.0,2024/7/21,1149,31.37393377,28.1702453,34.43089905,0.0,24.10740641,63000080012.0,0.188918721,0.583109592,89.72,12837.04,55.62414264,40.50068586,0,0,0,0,0,0,1,0,0,0,18,15,0,5,1,2,1,1,0,19,"c(121.539439978795, 25.0060310191503)",臺北捷運萬隆站_G06,399.9971853,4976.518338,5138.906086,44,6,"6號, 羅斯福路五段79巷, 萬盛里, 文山區, 公館, 臺北市, 116, 臺灣"
