土地位置建物門牌,總價元,單價元平方公尺,車位移轉總面積平方公尺,車位總價元,countycode,鄉鎮市區,交易標的,緯度,經度,村里,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,車位類別,備註,編號,主建物面積,附屬建物面積,陽台面積,電梯,移轉編號,date,.id,t_mean_24h_idw,t_min_idw,t_max_idw,daily_rain_idw,aqi_idw,towncode,MASTER_UP_rate,BACHELOR_UP_rate,Sex_ratio,popdense,Dependency_ratio,Old_ratio,count_anc_500m,count_clean_500m,count_cor_500m,count_cos_500m,count_uni_500m,count_fire_500m,count_gas_500m,count_inc_500m,count_lpg_500m,count_mall_500m,count_mart_500m,count_med_500m,count_nuc_500m,count_phar_500m,count_poli_500m,count_post_500m,count_simpmart_500m,count_temp_500m,count_died_500m,count_shop_500m,geometry,nearest_mrt_name,dist_to_mrt_meter,dist_to_rail_meter,dist_to_thsr_meter,house_age,,
臺北市文山區光輝路３０巷４號,121802,114908,0,0,63000,文山區,房地(土地+建物),24.98627399,121.554436,樟林里,0.31,住,NA,NA,1120713,土地1建物1車位0,四層，五層,五層,公寓(5樓含以下無電梯),住家用,加強磚造,571023,1.06,3,2,2,有,無,NA,其他增建；,RPSNMLOLPHIGFAA77DA,1.06,0,0,無,NA,2023/7/13,975,29.96032643,25.41294913,34.01309292,0,24.90873489,63000080030,0.147845063,0.527414075,94.07,34781.86,47.28877679,32.08430913,0,0,0,0,0,0,0,0,0,0,9,5,0,2,0,0,0,3,0,9,"c(121.554436041766, 24.9862739932659)",臺北捷運大坪林站_G04_Y07,1342.582426,7373.590046,7780.531485,55,,
臺北市文山區光輝路９之１號,12980000,128122,0,0,63000,文山區,房地(土地+建物),24.98633698,121.555033,樟林里,24.55,住,NA,NA,1120720,土地2建物1車位0,三層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,680613,101.31,3,2,1,有,無,NA,其他增建；,RPXNMLPLPHIGFAA38DA,78.41,0,10.74,無,NA,2023/7/20,976,28.21062362,25.39582051,34.97030319,41.73086461,34.95532179,63000080030,0.147845063,0.527414075,94.07,34781.86,47.28877679,32.08430913,0,0,0,0,0,0,0,0,0,0,9,5,0,2,0,0,1,3,0,10,"c(121.55503300091, 24.9863369832683)",臺北捷運大坪林站_G04_Y07,1402.907632,7347.565884,7803.906041,44,,
臺北市文山區公館街２５號,16800000,207741,0,0,63000,文山區,房地(土地+建物),25.00530401,121.537642,萬年里,21.4,都市：其他:第三種住宅區。,NA,NA,1120710,土地3建物1車位0,五層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,701106,80.87,5,0,2,有,無,NA,陽台外推；頂樓加蓋；其他增建；,RPUOMLRKPHIGFAA28DA,66.55,9,5.32,無,753,2023/7/10,977,31.40903476,27.96785009,35.40389927,0,51.79438979,63000080010,0.191888356,0.588748365,90.64,14970.82,54.51807227,38.13253011,0,0,0,0,0,0,1,0,0,0,17,16,0,6,1,2,1,1,0,18,"c(121.537641976745, 25.0053040147784)",臺北捷運萬隆站_G06,323.0579797,4884.684993,5134.990659,42,,
臺北市文山區和平東路四段８８巷１８號,14200000,126956,0,0,63000,文山區,房地(土地+建物),25.00524601,121.566927,萬美里,58.59,都市：其他:第參類住宅用地(萬芳社區特定專用區)。,NA,NA,1120717,土地1建物1車位0,三層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,770610,111.85,3,2,2,有,無,NA,NA,RPPNMLOLPHIGFAA47DA,92.26,0,9.02,無,NA,2023/7/17,979,29.82395382,27.15828863,34.10236115,0.030940089,26.10396445,63000080039,0.150319663,0.525806955,90.51,9693.2,47.44312251,33.85514506,0,0,0,0,0,1,0,0,1,0,4,0,0,0,1,1,1,0,1,5,"c(121.566927005335, 25.0052460120084)",臺北捷運萬芳社區站_BR03,745.6912438,5001.802255,6729.283524,35,,
臺北市文山區和興路２６巷７號,17800000,197098,5.89,1500000,63000,文山區,房地(土地+建物)+車位,24.9853871,121.5458208,試院里,21.25,住,NA,NA,1120707,土地1建物1車位1,六層,九層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,980317,88.59,2,1,1,有,有,塔式車位,車位所在樓層為地下第一層。陽台外推；,RPQNMLLLPHIGFAA27DA,45.92,3.35,3.01,有,725,2023/7/7,980,31.27586584,26.06346112,36.91588797,0,31.40024882,63000080023,0.167857143,0.572278912,91.41,15396.62,46.79529828,30.40585495,0,0,0,0,1,0,0,0,0,0,14,8,0,2,1,2,1,2,0,15,"c(121.545820786406, 24.9853871040909)",臺北捷運大坪林站_G04_Y07,482.6979091,7025.100952,7487.643914,14,,
臺北市文山區忠順街一段２６巷３０弄１號,18500000,154643,0,0,63000,文山區,房地(土地+建物),24.982364,121.559469,樟文里,33.32,住,NA,NA,1120710,土地1建物2車位0,四層,六層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,840109,119.63,3,2,2,有,無,NA,陽台外推；其他增建；,RPPNMLQKPHIGFAA57DA,71.76,1.94,8.54,有,490,2023/7/10,981,30.48525228,26.28180078,35.38732637,0,44.73147012,63000080041,0.13194707,0.494706994,94.5,29401.7,47.26210756,28.74178632,0,0,0,0,0,0,0,0,0,0,29,36,0,7,0,1,2,0,0,31,"c(121.559469039347, 24.9823640030727)",臺北捷運大坪林站_G04_Y07,1822.127598,7642.847398,8409.151665,28,,
臺北市文山區忠順街一段５４號,14000000,118413,0,0,63000,文山區,房地(土地+建物),24.98415702,121.560237,樟樹里,32.21,都市：其他:第三種住宅區。,NA,NA,1120801,土地3建物1車位0,五層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,711029,118.23,3,2,2,有,無,NA,NA,RPSNMLPLQHIGFAA97DA,98.62,0,10.94,無,NA,2023/8/1,983,26.50343801,24.54949507,29.41855137,37.31417916,18.97345279,63000080043,0.121963312,0.487357462,92.12,60722.34,46.51606744,28.34871141,0,0,0,0,0,0,0,0,0,0,26,37,0,6,0,1,1,2,0,27,"c(121.560236989316, 24.9841570178904)",臺北捷運萬芳醫院站_BR04,1699.597456,7431.26925,8279.521069,41,,
臺北市文山區恆光街２２巷５號,14180000,121155,0,0,63000,文山區,房地(土地+建物),24.98231899,121.566777,樟腳里,41.04,住,NA,NA,1120702,土地1建物1車位0,五層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,780824,117.04,3,2,2,有,無,NA,其他增建；,RPQPMLLKPHIGFAA37DA,85.8,8.4,9.84,無,NA,2023/7/2,984,27.93090068,25.47358254,33.27310241,2.406324607,29.53408235,63000080032,0.14699706,0.524359513,91.7,30346.86,43.89080306,26.21256294,0,0,0,0,0,0,0,0,0,0,14,17,0,3,1,1,0,1,0,14,"c(121.566776969268, 24.9823189922526)",臺北捷運萬芳社區站_BR03,1814.774282,7499.080731,8812.257909,34,,
臺北市文山區指南路三段２６號,8880000,206464,0,0,63000,文山區,房地(土地+建物),24.9831079,121.579933,指南里,11.48,住,NA,NA,1120702,土地1建物1車位0,八層,十層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,970508,43.01,1,0,1,有,有,NA,NA,RPRPMLRKQHIGFAA18DA,24.69,0,3.51,有,NA,2023/7/2,985,27.67518833,25.1306215,33.07561776,2.386330593,28.60297948,63000080036,0.189578714,0.520509978,101.35,638.93,43.66586122,24.5426303,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,2,"c(121.579933036854, 24.9831078969795)",貓空纜車指南宮站,1085.061962,7323.909156,8280.750996,15,,
臺北市文山區指南路三段３２巷５號,10250000,184121,0,0,63000,文山區,房地(土地+建物),24.982731,121.580205,指南里,12.35,住,NA,NA,1120703,土地1建物1車位0,七層,十層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,990806,55.67,1,1,1,有,有,NA,夾層；其他增建；,RPVNMLLKPHIGFAA67DA,30.83,3.75,2.5,有,267,2023/7/3,986,28.49565292,24.29426201,34.3476598,0.12038705,30.3341208,63000080036,0.189578714,0.520509978,101.35,638.93,43.66586122,24.5426303,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,2,"c(121.580205029613, 24.9827310047032)",貓空纜車指南宮站,1043.147279,7366.33296,8311.031655,13,,
臺北市文山區指南路三段５７號,11190000,202497.5,0,0,63000,文山區,房地(土地+建物),24.983449,121.580086,指南里,12.88,住,NA,NA,1120709,土地1建物1車位0,三層,八層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1110913,55.26,1,1,1,有,有,NA,陽台外推；其他增建；,RPTNMLQLPHIGFAA08DA,25.11,7.82,2.02,有,NA,2023/7/9,987,30.09459426,25.31309712,34.94628815,0,50.22300933,63000080036,0.189578714,0.520509978,101.35,638.93,43.66586122,24.5426303,0,0,0,0,0,0,0,0,0,0,2,2,0,0,1,0,0,0,0,2,"c(121.580086006587, 24.9834489985292)",貓空纜車指南宮站,1087.375075,7286.51548,8239.980648,1,,
臺北市文山區指南路二段４５巷１４弄５號,3000000,186104,0,0,63000,文山區,房地(土地+建物),24.98906001,121.57483,萬興里,3.95,住,NA,NA,1120815,土地1建物1車位0,五層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,980518,16.12,1,0,1,有,有,NA,親友、員工、共有人或其他特殊關係間之交易；,RPPOMLLJRHIGFAA27DA,8.9,0,1.98,有,163,2023/8/15,989,30.62590695,25.16899234,36.15624996,0,31.23014422,63000080035,0.205502063,0.588995874,92.28,2828.96,46.14310645,26.87609075,0,1,0,0,1,0,1,0,0,0,16,8,0,2,1,1,1,0,0,17,"c(121.574829966563, 24.9890600121529)",貓空纜車動物園站,862.4093606,6671.502755,7862.97974,14,,
臺北市文山區政大一街８３號,14200000,145076,0,0,63000,文山區,房地(土地+建物)+車位,24.98554971,121.5810517,政大里,46.36,住,NA,NA,1120731,土地1建物1車位1,三層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,831224,97.88,3,2,1,有,有,坡道機械,其他增建；,RPPOMLKMQHIGFAA37DA,56.6,2.02,6.47,無,817,2023/7/31,990,27.97679637,25.21791965,31.05084825,0,17.10305689,63000080040,0.244205174,0.675489756,92.65,2884.08,42.32879136,18.3330384,0,0,0,0,0,0,0,0,0,0,8,3,0,0,1,0,0,0,0,8,"c(121.581051685652, 24.9855497130125)",貓空纜車指南宮站,1132.524212,7057.153275,7988.111258,29,,
臺北市文山區政大二街１７１巷１９號,33360000,126335,0,0,63000,文山區,房地(土地+建物)+車位,24.98942701,121.585248,政大里,127.16,住,NA,NA,1120718,土地1建物1車位1,全,三層,透天厝,住家用,鋼筋混凝土造,850106,264.06,5,3,4,有,有,坡道平面,陽台外推；夾層；其他增建；,RPPNMLLJQHIGFAA07DA,157.71,1,18.86,無,NA,2023/7/18,991,28.35648572,25.89701638,33.68845011,13.87488256,26.57551207,63000080040,0.244205174,0.675489756,92.65,2884.08,42.32879136,18.3330384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"c(121.585248001658, 24.9894270137835)",臺北捷運動物園站_BR01,1125.200738,6659.640297,7446.803538,27,,
臺北市文山區景明街１４巷３號,18500000,176560,0,0,63000,文山區,房地(土地+建物),25.00189501,121.541079,萬祥里,40.25,住,NA,NA,1120720,土地1建物1車位0,二層，陽台,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,630716,104.78,3,2,2,有,無,NA,陽台外推；其他增建；,RPWOMLLKQHIGFAA97DA,104.78,0,0,無,NA,2023/7/20,994,29.00494482,26.31309094,35.1766215,36.4013802,37.37274684,63000080008,0.156136717,0.542723977,88,42651.78,54.36825616,34.42394708,0,0,0,0,0,0,1,0,0,0,20,24,0,7,1,1,1,0,0,21,"c(121.541078976142, 25.0018950109379)",臺北捷運萬隆站_G06,263.2365996,5393.091796,5623.298293,49,,
臺北市文山區景福街２３０巷１２號,24000000,192184,0,0,63000,文山區,房地(土地+建物),24.99314351,121.5387753,景美里,43.96,住,NA,NA,1120722,土地1建物1車位0,二層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,810717,124.88,3,2,2,有,無,NA,其他增建；,RPSPMLRKQHIGFAA28DA,102.11,2.3,10.09,無,NA,2023/7/22,995,29.03508687,26.37084588,33.63271457,9.786376687,26.49741759,63000080003,0.176615247,0.576794098,85.4,26533.93,58.40760545,32.88770052,1,0,0,0,0,1,0,0,0,0,24,32,0,6,2,1,1,2,0,25,"c(121.538775293873, 24.9931435077419)",臺北捷運景美站_G05,194.319849,5910.034061,6427.657896,31,,
臺北市文山區景福街５４巷５弄７號,24000000,196721,0,0,63000,文山區,房地(土地+建物),24.99964099,121.537513,萬隆里,27.52,住,NA,NA,1120731,土地1建物1車位0,十五層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,880119,122,3,2,1,有,有,NA,陽台外推；其他增建；,RPWNMLSKQHIGFAA58DA,68.1,0,7.71,有,830,2023/7/31,996,28.48027862,25.74016935,31.67844796,0,20.05820667,63000080009,0.191856678,0.595114007,86.81,57609.79,54.99565594,33.36229365,0,0,0,0,0,0,0,0,0,0,15,18,0,6,1,0,2,0,0,17,"c(121.537512979255, 24.9996409914455)",臺北捷運萬隆站_G06,334.9012386,5296.959275,5709.191192,24,,
臺北市文山區景興路１０２巷６號,18300000,172723,0,0,63000,文山區,房地(土地+建物),24.99445561,121.5441925,景華里,33.5,住,NA,NA,1120716,土地1建物1車位0,二層,四層,公寓(5樓含以下無電梯),住家用,加強磚造,571130,105.95,2,3,1,有,無,NA,其他增建；,RPVNMLTKPHIGFAA48DA,105.95,0,0,無,554,2023/7/16,997,30.80355299,27.81557514,33.08712253,0,16.74543924,63000080006,0.164744646,0.550658979,88.16,32126.63,58.24084349,34.73917868,1,0,0,0,0,1,0,0,0,1,27,37,0,9,2,1,1,2,0,28,"c(121.544192517895, 24.994455610865)",臺北捷運景美站_G05,380.238034,6180.406629,6502.626925,55,,
臺北市文山區景興路１５３巷１７號,13380000,206961,0,0,63000,文山區,房地(土地+建物),24.99396598,121.545835,景東里,12.02,住,NA,NA,1120723,土地1建物1車位0,五層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,830317,64.65,2,2,1,有,有,NA,NA,RPSNMLSLPHIGFAA18DA,39.81,2.33,2.43,有,702,2023/7/23,998,28.8394687,26.04210813,33.87291584,1.766724034,25.61636779,63000080002,0.152836305,0.544408428,86.63,27204.54,49.16615194,27.03314803,0,0,0,0,0,0,0,0,0,1,19,17,0,6,0,0,1,2,0,20,"c(121.545835035642, 24.993965981991)",臺北捷運景美站_G05,525.8213832,6337.493395,6623.021734,29,,
臺北市文山區景興路１８８號,6930000,152509,0,0,63000,文山區,房地(土地+建物),24.99229899,121.543817,景行里,3.71,商,NA,NA,1120805,土地1建物1車位0,十八層,二十四層,住宅大樓(11層含以上有電梯),住家用,見使用執照,850104,45.43,1,1,1,有,有,NA,其他增建；,RPSNMLKKQHIGFAA37DA,21.46,1.01,2.35,有,71,2023/8/5,999,29.60588368,27.20640753,32.24465456,0,28.20134507,63000080001,0.15779982,0.538322813,88,48242.31,53.25476991,24.46689113,1,0,0,0,1,1,1,0,0,1,29,37,0,10,2,2,1,2,0,30,"c(121.543817008633, 24.9922989890875)",臺北捷運景美站_G05,329.1190717,6323.009669,6704.529558,27,,
臺北市文山區景興路２５８號,12100000,178602,21.81,1800000,63000,文山區,房地(土地+建物)+車位,24.99014899,121.542729,景行里,7.21,商,NA,NA,1120730,土地1建物1車位1,四層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,910408,79.48,2,1,1,有,有,升降平面,陽台外推；夾層；,RPPOMLRJQHIGFAA77DA,27.19,0,8.01,有,787,2023/7/30,1001,28.41131419,25.94818001,33.19977814,5.195337784,26.51760059,63000080001,0.15779982,0.538322813,88,48242.31,53.25476991,24.46689113,1,0,0,0,1,1,1,0,0,1,28,32,0,9,2,2,0,4,0,28,"c(121.542729037601, 24.9901489890135)",臺北捷運景美站_G05,392.3381461,6422.820817,6880.847114,21,,
臺北市文山區景興路９６巷４２號,10000000,188644,0,0,63000,文山區,房地(土地+建物),24.99472199,121.542512,景華里,16.62,住,NA,NA,1120722,土地1建物1車位0,一層，露台,四層,公寓(5樓含以下無電梯),住家用,加強磚造,570831,53.01,4,2,1,有,無,NA,親友、員工、共有人或其他特殊關係間之交易；其他增建；,RPPNMLRJQHIGFAA67DA,53.01,0,0,無,NA,2023/7/22,1002,29.04198152,26.30770744,33.5699165,8.697406763,26.72679831,63000080006,0.164744646,0.550658979,88.16,32126.63,58.24084349,34.73917868,1,0,0,0,0,1,0,0,0,1,31,44,0,9,2,1,1,1,0,32,"c(121.542512030128, 24.9947219877479)",臺北捷運景美站_G05,251.023753,6039.075565,6405.813545,55,,
臺北市文山區景華街１２８巷２弄７之１號,17600000,214441,11.38,1800000,63000,文山區,房地(土地+建物)+車位,24.99493581,121.5472597,景東里,17.35,住,NA,NA,1120708,土地1建物1車位1,三層,九層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1040430,85.06,2,2,1,有,有,升降機械,NA,RPQNMLQLPHIGFAA77DA,40.41,3.71,6.67,有,547,2023/7/8,1004,31.24595447,26.2962157,37.13046363,0,50.91919697,63000080002,0.152836305,0.544408428,86.63,27204.54,49.16615194,27.03314803,0,0,0,0,0,0,0,0,0,1,14,14,0,5,0,0,1,2,0,15,"c(121.547259707724, 24.9949358100979)",臺北捷運景美站_G05,690.4755821,6370.17124,6592.108874,8,,
臺北市文山區景華街１４７巷１弄１１號,13100000,200459,0,0,63000,文山區,房地(土地+建物),24.996558,121.547366,興福里,23.25,住,NA,NA,1120707,土地3建物1車位0,一層，平台,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,650319,65.35,2,2,1,有,無,NA,其他增建；,RPXPMLMKPHIGFAA18DA,65.35,0,0,無,NA,2023/7/7,1005,31.48458286,26.40815053,36.8717862,0,35.02290443,63000080019,0.149674164,0.516081564,89.06,48719.74,53.00190164,29.23118717,0,0,0,0,0,0,0,0,0,0,11,20,0,6,0,1,2,1,0,13,"c(121.547365990257, 24.996558001729)",臺北捷運景美站_G05,770.4873745,6259.596122,6438.525819,47,,
臺北市文山區景華街１７６巷１號,8880000,144039,0,0,63000,文山區,房地(土地+建物)+車位,24.99733098,121.54817,興安里,17.85,住,NA,NA,1120815,土地1建物1車位1,二層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,840601,61.65,3,2,2,有,有,塔式車位,NA,RPSNMLOLQHIGFAA97EA,43.36,1.05,5.13,無,NA,2023/8/15,1006,31.15530668,26.15817061,36.28652097,0,31.36924195,63000080018,0.17677025,0.592120903,86.73,28563.84,50.23643322,32.60526908,0,0,0,0,0,0,0,0,0,0,12,23,0,5,0,1,3,1,0,15,"c(121.548169982409, 24.9973309808398)",臺北捷運景美站_G05,883.7743867,6266.462009,6402.860935,28,,
臺北市文山區景隆街３６巷２之３號,21550000,166409,0,0,63000,文山區,房地(土地+建物),24.99860901,121.543533,萬有里,22.26,NA,NA,NA,1120703,土地2建物1車位0,三層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,820410,129.5,3,2,2,有,有,NA,其他增建；,RPSNMLQLPHIGFAA97DA,98.41,7.15,9.56,有,NA,2023/7/3,1007,29.25781617,25.31485046,34.28234498,0,32.69070812,63000080007,0.179631953,0.585110832,93.06,34714.86,54.66995342,30.97781429,0,0,0,0,0,0,0,0,0,0,20,28,0,6,0,0,2,0,0,22,"c(121.543533029754, 24.9986090115265)",臺北捷運萬隆站_G06,662.347493,5818.618555,6058.96027,30,,
臺北市文山區木新路三段２４３巷３弄１號,17300000,163640,0,2500000,63000,文山區,房地(土地+建物)+車位,24.98061298,121.558979,樟新里,20.83,住,NA,NA,1120720,土地1建物1車位1,六層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1050203,105.72,2,1,1,有,無,其他,陽台外推；夾層；其他增建；,RPSNMLQKQHIGFAA97DA,33.62,3.6,5.91,有,636,2023/7/20,1008,28.16733127,25.33477211,34.95761566,42.61858943,34.81997732,63000080031,0.154499151,0.564091681,87.91,27574.21,44.35202575,26.42876307,0,0,0,0,0,2,0,0,0,0,21,29,0,4,0,1,2,1,0,23,"c(121.558979033287, 24.9806129815898)",臺北捷運七張站_G03,1715.888556,7843.010486,8551.957928,7,,
臺北市文山區木新路三段７４巷１５號,14500000,132687,0,0,63000,文山區,房地(土地+建物),24.983514,121.562995,順興里,24.55,住,NA,NA,1120724,土地1建物1車位0,三層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,700521,109.28,3,2,2,有,無,NA,陽台外推；,RPWNMLSLPHIGFAA58DA,89.19,0,10.76,無,NA,2023/7/24,1010,29.96958322,25.34751989,34.58837528,0,20.41592789,63000080029,0.128418736,0.477679975,91.15,48011.04,44.51548451,27.11288711,0,0,0,0,0,0,0,0,0,0,29,42,0,8,1,1,1,1,0,30,"c(121.562994970737, 24.9835140001883)",臺北捷運萬芳社區站_BR03,1760.501624,7437.822029,8489.154218,42,,
臺北市文山區木新路二段１０６號,22325000,197324,8.975,1700000,63000,文山區,房地(土地+建物)+車位,24.98493301,121.570105,木新里,25.31,住,NA,NA,1120802,土地1建物1車位1,四層,五層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1100924,118.2,2,1,2,有,有,升降機械,NA,RPPNMLLJRHIGFAA17DA,46.34,4.66,6.72,有,NA,2023/8/2,1011,27.49074478,25.49422214,29.73308067,17.76445842,25.756191,63000080028,0.118260484,0.441868205,103.22,30938.25,43.72901153,31.61045408,0,0,0,0,0,0,1,0,0,0,15,17,0,9,1,1,1,1,0,16,"c(121.570105003924, 24.9849330144864)",貓空纜車動物園站,1465.616502,7166.936289,8480.869778,2,,
臺北市文山區木新路二段４３巷１７號,4300000,37333,0,0,63000,文山區,房地(土地+建物)+車位,24.98658199,121.571177,木新里,19.21,住,NA,NA,1120806,土地1建物1車位1,七層,十一層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,830728,115.18,0,0,0,無,有,坡道平面,親友、員工、共有人或其他特殊關係間之交易；,RPPNMLOLQHIGFAA57DA,39.52,3.72,10.56,有,NA,2023/8/6,1013,30.9965288,26.08741061,36.87361187,0,33.34980801,63000080028,0.118260484,0.441868205,103.22,30938.25,43.72901153,31.61045408,0,1,0,0,0,0,2,0,0,0,18,15,0,9,0,0,2,1,0,20,"c(121.571176965521, 24.9865819862981)",貓空纜車動物園站,1253.554681,6973.630803,8269.196014,29,,
臺北市文山區木柵路二段１０９巷１００弄５４號,13400000,154058,13.67,0,63000,文山區,房地(土地+建物)+車位,24.992437,121.561259,明興里,50.12,住,NA,NA,1120701,土地2建物1車位1,九層,十七層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,850925,86.98,2,1,1,有,有,坡道機械,NA,RPUNMLSLPHIGFAA38DA,47.85,1.16,7.88,有,NA,2023/7/1,1015,27.98911154,24.86504642,31.87413217,0,30.87946778,63000080026,0.147742588,0.520552561,91.12,31411.35,38.8722768,26.78342588,0,0,0,0,0,1,0,0,0,0,17,11,0,4,2,0,1,0,0,18,"c(121.56125899477, 24.9924369971233)",臺北捷運萬芳醫院站_BR04,842.5287145,6517.914464,7576.098476,27,,
臺北市文山區木柵路四段１５３號,18000000,148454,0,0,63000,文山區,房地(土地+建物),24.99944079,121.5752959,博嘉里,24.69,NA,NA,NA,1120703,土地1建物1車位0,八層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,870910,121.25,3,2,2,有,有,NA,NA,RPUNMLSKQHIGFAA38DA,81.63,0,12.72,有,NA,2023/7/3,1016,28.74600751,24.50361795,34.59308712,0,30.68137638,63000080034,0.148829108,0.520224502,90.08,1409.57,47.77165747,29.36905357,0,0,0,0,0,0,0,0,0,0,5,2,0,0,0,0,1,0,0,6,"c(121.575295916561, 24.9994407896881)",臺北捷運木柵站_BR02,189.9537238,5520.780202,6812.309004,25,,
