土地位置建物門牌,總價元,單價元平方公尺,車位移轉總面積平方公尺,車位總價元,countycode,鄉鎮市區,交易標的,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,車位類別,備註,編號,主建物面積,附屬建物面積,陽台面積,電梯,移轉編號,lat,lng,nomi_address,村里,date,.id,t_mean_24h_idw,t_min_idw,t_max_idw,daily_rain_idw,aqi_idw,towncode,MASTER_UP_rate,BACHELOR_UP_rate,Sex_ratio,popdense,Dependency_ratio,Old_ratio,count_anc_500m,count_clean_500m,count_cor_500m,count_cos_500m,count_uni_500m,count_fire_500m,count_gas_500m,count_inc_500m,count_lpg_500m,count_mall_500m,count_mart_500m,count_med_500m,count_nuc_500m,count_phar_500m,count_poli_500m,count_post_500m,count_simpmart_500m,count_temp_500m,count_died_500m,count_shop_500m,geometry,nearest_mrt_name,dist_to_mrt_meter,dist_to_rail_meter,dist_to_thsr_meter,house_age
臺北市內湖區康樂街１８６巷１弄１３號五樓,16300000,128620,0,0,63000,內湖區,房地(土地+建物),44.23,住,NA,NA,1130706,土地1建物1車位0,五層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,761128,126.73,4,3,3,有,有,NA,頂樓增建其他增建；,RPQNMLKLQHJGFCA57DA,100.47,0.74,11.82,無,529,25.076388001943200,121.62083303631300,"11號, 康樂街186巷, 內溝里, 內湖區, 五分, 臺北市, 114, 臺灣",內溝里,2024-07-06,471,30.07839323079170,27.087974155052300,34.232969387436200,3.636803780230330,39.399478868888900,63000100025,0.1190949776230730,0.4776230730979610,94.04,1052.19,44.85387546,27.76365946,0,0,0,0,0,0,0,0,0,0,9,0,0,1,0,0,1,0,0,10,"c(121.620833036313, 25.0763880019432)",臺北捷運東湖站_BR22,1377.278255823100,2871.283069890850,2870.7945653092900,37
臺北市內湖區康樂街２０巷１４弄５號三樓,17200000,148892,0,0,63000,內湖區,房地(土地+建物),31.42,住,NA,NA,1130706,土地1建物1車位0,三層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,740311,115.52,3,2,2,有,無,NA,其他增建；,RPRPMLLLQHJGFCA97DA,95.4,0,11.49,無,NA,25.068460020734200,121.61715698503800,"5號, 康樂街20巷14弄, 東湖里, 內湖區, 五分, 臺北市, 114, 臺灣",東湖里,2024-07-06,472,31.016532256604500,28.230090796156900,35.39406455157810,3.5203295397227600,38.97148669890120,63000100023,0.10977899754441700,0.47898309981222000,91.66,51417.3,43.77713458,25.23516642,0,0,0,0,0,1,2,0,0,0,37,36,0,7,2,1,1,3,0,38,"c(121.617156985038, 25.0684600207342)",臺北捷運東湖站_BR22,567.9737934465190,1924.4148037514400,1923.939192181350,39
臺北市內湖區康樂街６１巷１２弄８號五樓,14550000,166020,0,0,63000,內湖區,房地(土地+建物),24.66,住,NA,NA,1130715,土地1建物1車位0,五層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,741230,87.64,3,2,1,有,無,NA,陽台外推；頂樓加蓋；,RPRNMLOJRHJGFCA97DA,73.96,0,7.37,無,NA,25.068779999887900,121.61889203899500,"6號, 康寧街61巷, 樂康里, 內湖區, 五分, 臺北市, 114, 臺灣",樂康里,2024-07-15,473,32.166143732855500,29.162200002364500,36.08927524120090,0,18.06765639779350,63000100024,0.10436746987951800,0.4769578313253010,90.04,45267.97,46.81576951,25.85291887,0,0,0,0,0,0,2,0,0,0,32,31,0,8,1,1,1,2,0,33,"c(121.618892038995, 25.0687799998879)",臺北捷運東湖站_BR22,746.307331339879,2049.225516458120,2048.769274778830,39
臺北市內湖區康樂街６１巷７７弄１號四樓,16600000,157570,0,0,63000,內湖區,房地(土地+建物),30.66,住,NA,NA,1130706,土地1建物1車位0,四層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,731117,105.35,3,2,2,有,無,NA,陽台外推；,RPPNMLPKQHJGFCA87DA,88.21,0,9.29,無,NA,25.070895005516200,121.61993097589300,"1號, 康樂街111巷, 樂康里, 內湖區, 五分, 臺北市, 114, 臺灣",樂康里,2024-07-06,474,30.224478215588900,27.24453796324670,34.41408926907210,3.3131762448885700,39.40300278575960,63000100024,0.10436746987951800,0.4769578313253010,90.04,45267.97,46.81576951,25.85291887,0,0,0,0,0,0,2,0,0,0,26,22,0,6,1,1,2,1,0,28,"c(121.619930975893, 25.0708950055162)",臺北捷運東湖站_BR22,927.4477382375360,2301.985830475000,2301.523203545580,40
臺北市內湖區康樂街７２巷１７弄８３號三樓,16200000,182844,0,0,63000,內湖區,房地(土地+建物),28.95,住,NA,NA,1130723,土地1建物1車位0,三層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,730727,88.6,3,2,1,有,無,NA,陽台外推；,RPPQMLTKQHJGFCA58DA,78.46,0,10.14,無,NA,25.071134979404100,121.61694098339300,"83號, 康樂街72巷17弄, 東湖里, 內湖區, 五分, 臺北市, 114, 臺灣",東湖里,2024-07-23,475,29.900111308464900,28.028055195410600,32.56184323958500,17.11879924201480,13.959272545884800,63000100023,0.10977899754441700,0.47898309981222000,91.66,51417.3,43.77713458,25.23516642,0,0,0,0,0,0,2,0,0,0,38,35,0,9,1,1,2,0,0,40,"c(121.616940983393, 25.0711349794041)",臺北捷運東湖站_BR22,688.6615325120030,2173.890984341170,2173.394310852570,40
臺北市內湖區成功路三段８８號二樓,18100000,171906,0,0,63000,內湖區,房地(土地+建物),28.39,商,NA,NA,1130731,土地2建物1車位0,二層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,690624,105.29,2,1,1,有,無,NA,NA,RPSNMLMJRHJGFCA97EA,100.64,0,4.65,無,NA,25.078612014222200,121.58937701098100,"86號, 成功路三段, 紫陽里, 內湖區, 臺北市, 114, 臺灣",紫陽里,2024-07-31,477,29.39911805919390,27.69963820759470,32.82029566737080,4.042839511383650,26.54778895403420,63000100019,0.16429852393433600,0.5767692095461440,89.74,19708.57,46.60229549,32.06412825,0,0,0,0,1,0,0,0,0,0,19,45,0,14,1,1,1,0,0,20,"c(121.589377010981, 25.0786120142222)",臺北捷運文德站_BR18,388.5542696217290,3312.8530798906700,3312.3884180894100,44
臺北市內湖區成功路二段２５０巷１２弄７號,4000000,98741,0,0,63000,內湖區,房地(土地+建物),14.71,都市：其他:第三種住宅區。,NA,NA,1130703,土地8建物1車位0,一層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,690529,40.51,2,2,2,有,無,NA,買賣建物標的產權1/2。親友、員工、共有人或其他特殊關係間之交易；,RPQOMLNKQHJGFCA87DA,35.03,5.47,0,無,NA,25.065740009334700,121.58963601178900,"7號, 汐止五股高架道路, 湖興里, 內湖區, 五分, 臺北市, 114, 臺灣",湖興里,2024-07-03,478,30.55880528993980,26.381637497610800,34.52746589814580,0,31.95205201510700,63000100029,0.12306675479180400,0.47957699933906100,96.03,15498.55,46.89727098,31.49661046,0,1,0,0,0,1,0,0,0,0,17,12,0,2,1,1,0,0,0,17,"c(121.589636011789, 25.0657400093347)",臺北捷運文德站_BR18,1466.471909023400,2162.083474674840,2236.702883756840,44
臺北市內湖區成功路二段３１２巷１９號五樓,17800000,174973,0,0,63000,內湖區,房地(土地+建物),27.35,住,NA,NA,1130708,土地1建物1車位0,五層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,681205,101.73,3,2,2,有,無,NA,其他增建；,RPTPMLMLPHJGFCA18DA,88.57,0,13.16,無,NA,25.067266982545700,121.58956401124100,"19號, 成功路二段312巷, 寶湖里, 內湖區, 潭美, 臺北市, 114, 臺灣",寶湖里,2024-07-08,479,28.583198659929500,23.336661440915200,34.92733076312690,49.26237230748800,33.079826745131200,63000100039,0.21692504953957300,0.6534561137661730,89.78,9529.06,46.07459004,24.49571905,0,1,0,0,0,1,0,0,0,1,21,12,0,3,1,2,0,0,0,21,"c(121.589564011241, 25.0672669825457)",臺北捷運文德站_BR18,1302.8075139715400,2303.4594070079100,2348.0260333654600,45
臺北市內湖區成功路二段３１２巷３８號,28000000,152564,0,0,63000,內湖區,房地(土地+建物),34.76,住,NA,NA,1130803,土地1建物1車位0,一層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,740614,183.53,3,2,2,有,無,NA,防火巷增建陽台外推；,RPOOMLNLQHJGFCA77DA,78.32,95.86,0,無,NA,25.06708698117500,121.58871601409700,"38號, 成功路二段312巷, 寶湖里, 內湖區, 潭美, 臺北市, 114, 臺灣",寶湖里,2024-08-03,480,31.92783389871310,28.053963298294600,37.47515307851530,0,56.46988989854890,63000100039,0.21692504953957300,0.6534561137661730,89.78,9529.06,46.07459004,24.49571905,0,1,0,0,0,1,0,0,0,0,21,14,0,2,1,2,0,0,0,21,"c(121.588716014097, 25.067086981175)",臺北捷運文德站_BR18,1297.9764572861500,2244.631789907480,2401.4992778474900,39
臺北市內湖區成功路二段４２６巷６６之１號四樓,5500000,120350,0,0,63000,內湖區,房地(土地+建物),17.14,住,NA,NA,1130705,土地1建物1車位0,四層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,670531,45.7,3,2,1,有,無,NA,親友、員工、共有人或其他特殊關係間之交易；,RPRNMLTKQHJGFCA58EA,40.05,0,5.66,無,NA,25.070012013926200,121.58795996643000,"66號, 成功路二段426巷, 湖興里, 內湖區, 臺北市, 114, 臺灣",湖興里,2024-07-05,481,31.93823798265550,28.05988351961020,36.56460553060130,0,22.370601091919400,63000100029,0.12306675479180400,0.47957699933906100,96.03,15498.55,46.89727098,31.49661046,0,1,0,0,0,1,1,0,0,1,17,11,0,3,1,2,0,0,0,17,"c(121.58795996643, 25.0700120139262)",臺北捷運文德站_BR18,965.2009065110950,2504.2037344455700,2671.007090678190,46
臺北市內湖區成功路五段４２０巷１１號十二樓,22060000,299403,0,0,63000,內湖區,房地(土地+建物),14.98,住,NA,NA,1130806,土地1建物1車位0,十二層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,870925,73.68,2,1,1,有,有,NA,陽台外推；其他增建；,RPRNMLSJQHJGFCA28DA,50.4,0,7.91,有,NA,25.075305982062300,121.60778601728700,"Seeking café, 成功路五段450巷22弄, 金湖里, 內湖區, 五分, 臺北市, 114705, 臺灣",金湖里,2024-08-06,483,30.012989849384700,28.491095112551100,31.993624031356300,0,40.62313556889150,63000100034,0.204846072808147,0.6619454524171840,86.44,12620.93,45.88874588,22.16502216,0,0,0,0,1,0,1,0,0,0,13,17,0,4,0,1,0,0,0,13,"c(121.607786017287, 25.0753059820623)",臺北捷運葫洲站_BR21,315.56994952811700,2408.0899051722300,2407.535060066200,26
臺北市內湖區成功路五段４２０巷１７號十一樓之１,35380000,194417,0,0,63000,內湖區,房地(土地+建物)+車位,33.63,住,NA,NA,1130804,土地1建物1車位2,十一層,十一層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,860515,181.98,3,2,2,有,有,坡道機械,親友、員工、共有人或其他特殊關係間之交易；陽台外推；,RPPNMLRKQHJGFCA08DA,81.06,0,12.42,有,113,25.07526901786930,121.60835900418900,"17之1號, 成功路五段420巷, 金湖里, 內湖區, 五分, 臺北市, 114, 臺灣",金湖里,2024-08-04,484,29.830391277704800,26.851412324163700,33.93881927019700,0,56.31712203707840,63000100034,0.204846072808147,0.6619454524171840,86.44,12620.93,45.88874588,22.16502216,0,0,0,0,1,0,1,0,0,0,13,18,0,4,0,1,0,0,0,13,"c(121.608359004189, 25.0752690178693)",臺北捷運葫洲站_BR21,324.034123933131,2405.7971021600800,2405.2426727120100,27
臺北市內湖區成功路五段４５０巷９號四樓,47200000,268179,30.93,2500000,63000,內湖區,房地(土地+建物)+車位,38.8,商,NA,NA,1130730,土地4建物1車位1,四層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,900117,197.61,4,2,2,有,有,坡道平面,NA,RPQOMLOJRHJGFCA97DA,111.83,0,11.52,有,NA,25.0736650149681,121.60685302764500,"9號, 成功路五段450巷, 金湖里, 內湖區, 五分, 臺北市, 114, 臺灣",金湖里,2024-07-30,485,30.13432553821610,27.99919634084620,32.416906406368200,0,19.10425647432270,63000100034,0.204846072808147,0.6619454524171840,86.44,12620.93,45.88874588,22.16502216,0,0,0,0,1,0,1,0,0,0,17,21,0,5,0,1,0,0,0,17,"c(121.606853027645, 25.0736650149681)",臺北捷運葫洲站_BR21,142.0031073237640,2226.403599155770,2225.8487824482700,23
臺北市內湖區成功路四段１６７巷６弄４號四樓,20000000,142714,0,0,63000,內湖區,房地(土地+建物),36.85,商,NA,NA,1130710,土地1建物1車位0,四層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,690520,140.14,3,2,2,有,無,NA,親友、員工、共有人或其他特殊關係間之交易；,RPSOMLKMQHJGFCA08EA,110.65,0,16.99,無,683,25.083476996553800,121.59491283893400,"4號, 成功路四段167巷6弄, 清白里, 內湖區, 臺北市, 114, 臺灣",清白里,2024-07-10,487,27.603031110384400,25.470506445498500,33.259624221223900,65.05909704878150,35.312549584836100,63000100017,0.1885030255196000,0.6169429097605890,85.6,23532.21,43.3108108,28.41216216,0,0,0,0,0,0,0,0,0,1,39,55,0,15,1,0,1,4,0,40,"c(121.594912838934, 25.0834769965538)",臺北捷運內湖站_BR19,80.82260014638030,3541.69365198564,3541.1745779268700,44
臺北市內湖區成功路四段１６８號九樓之２,12000000,322148,0,0,63000,內湖區,房地(土地+建物),3.98,商,NA,NA,1130702,土地1建物1車位0,九層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,840209,37.25,1,1,1,有,有,NA,其他增建；,RPQNMLTJQHJGFCA28DA,23.37,0,4.66,有,NA,25.08321900157410,121.59302297122500,"168號, 成功路四段, 內湖里, 內湖區, 臺北市, 114, 臺灣",內湖里,2024-07-02,488,28.659183332821400,25.57419310207320,34.07395275118520,3.051111537916180,35.20566764397430,63000100009,0.1626226122870420,0.5615212527964210,81.32,40064.29,43.02906448,31.94822888,0,0,0,0,0,0,0,0,0,1,39,66,0,16,1,1,3,5,0,42,"c(121.593022971225, 25.0832190015741)",臺北捷運內湖站_BR19,145.8137239897350,3587.3580659177500,3586.850018906080,29
臺北市內湖區成功路四段３０巷１６號七樓,16000000,237777,0,0,63000,內湖區,房地(土地+建物),8.42,商,NA,NA,1130717,土地1建物1車位0,七層,十層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,830701,67.29000000000000,2,2,1,有,有,NA,NA,RPPNMLSJQHJGFCA08DA,48.52,1.55,8.18,有,NA,25.08231899472060,121.5914679605470,"9號, 內湖路二段376巷, 內湖里, 內湖區, 臺北市, 114, 臺灣",內湖里,2024-07-17,490,31.473570340937000,27.962484357934600,35.060434260976600,0,35.748257328434000,63000100009,0.1626226122870420,0.5615212527964210,81.32,40064.29,43.02906448,31.94822888,0,0,0,0,0,0,0,0,0,1,36,67,0,17,1,1,3,5,0,39,"c(121.591467960547, 25.0823189947206)",臺北捷運內湖站_BR19,331.65579086275600,3563.957143017400,3563.4612823788200,30
臺北市內湖區成功路四段６１巷２２弄３號六樓,11900000,252922,0,0,63000,內湖區,房地(土地+建物),11.64,住,NA,NA,1130717,土地1建物1車位0,六層,九層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,821214,47.05,1,1,1,有,有,NA,陽台外推；,RPOPMLQJQHJGFCA97DA,26.34,0,2.71,有,NA,25.08138701090650,121.5934689722930,"5號, 成功路四段61巷, 紫星里, 內湖區, 臺北市, 114, 臺灣",紫星里,2024-07-17,492,31.51406153925920,27.987306714034900,35.199008454702100,0,35.78165615011030,63000100011,0.13172161172161200,0.5073992673992670,88.6,35264.18,52.3462145,34.56230283,0,0,0,0,0,0,0,0,0,1,34,62,0,16,2,1,2,5,0,36,"c(121.593468972292, 25.0813870109065)",臺北捷運內湖站_BR19,289.5693023090960,3383.724627834170,3383.2192883253300,31
臺北市內湖區文德路１７１巷５號四樓,12000000,101876,0,0,63000,內湖區,房地(土地+建物),31.91,住,NA,NA,1130731,土地1建物1車位0,四層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,740410,117.79,3,2,2,有,無,NA,親友、員工、共有人或其他特殊關係間之交易；,RPPNMLTKQHJGFCA38EA,101.48,0,7.4,無,NA,25.079225988629800,121.58541203550300,"5號, 文德路171巷, 紫陽里, 內湖區, 臺北市, 114, 臺灣",紫陽里,2024-07-31,494,29.38627252472120,27.698566949934200,32.72645825867290,3.619473588501110,26.631008735222300,63000100019,0.16429852393433600,0.5767692095461440,89.74,19708.57,46.60229549,32.06412825,0,0,0,0,1,0,1,0,0,0,12,23,0,7,0,1,2,0,0,14,"c(121.585412035503, 25.0792259886298)",臺北捷運文德站_BR18,87.86953845530180,3402.6233015886800,3600.3999346013300,39
臺北市內湖區文德路２１０巷３０弄１０２號四樓,32500000,199362,28.99,0,63000,內湖區,房地(土地+建物)+車位,25.89,住,NA,NA,1130715,土地1建物1車位1,四層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,911031,163.02000000000000,3,2,2,有,有,坡道平面,NA,RPSNMLNKQHJGFCA08EA,75.61,0,8.95,有,NA,25.076408705244000,121.58460368476100,"102號, 文德路210巷30弄, 紫陽里, 內湖區, 臺北市, 114, 臺灣",紫陽里,2024-07-15,496,32.322182904524300,29.27505681618210,36.01150872236260,0,20.21411088009970,63000100019,0.16429852393433600,0.5767692095461440,89.74,19708.57,46.60229549,32.06412825,0,0,0,0,0,0,1,0,0,0,15,18,0,6,0,0,1,0,0,16,"c(121.584603684761, 25.076408705244)",臺北捷運文德站_BR18,243.6376529649900,3080.383933316590,3413.8510651225200,22
臺北市內湖區文德路２２巷５９弄２０號三樓,25400000,199482,0,0,63000,內湖區,房地(土地+建物),35.42,住,NA,NA,1130717,土地1建物1車位0,三層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,730131,127.33,3,2,1,有,有,NA,NA,RPUOMLLJQHJGFCA97DA,80.02,0,17.6,有,NA,25.075299989001500,121.58005298188900,"20號, 江南街71巷93弄, 瑞光里, 內湖區, 臺北市, 114, 臺灣",瑞光里,2024-07-17,497,31.87841362551840,28.368243092704900,35.51251460454430,0,35.39998258355510,63000100021,0.12704701531959900,0.5171685155837300,85.37,31567.36,49.98222536,34.58940632,0,0,0,0,0,0,1,0,0,0,30,31,0,6,0,1,1,0,0,31,"c(121.580052981889, 25.0752999890015)",臺北捷運文德站_BR18,652.8883284618370,2895.7012908302000,3655.753975833750,40
臺北市內湖區文湖街２１巷８２弄１４號三樓之１,25000000,187364,33.04,0,63000,內湖區,房地(土地+建物)+車位,21.1,住,NA,NA,1130703,土地1建物1車位1,三層,八層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,941226,133.43,3,2,2,有,有,坡道平面,NA,RPSNMLQJQHJGFCA18DA,63.81,2.65,2.77,有,NA,25.089521983214400,121.56059699205700,"14號, 文湖街21巷, 西康里, 內湖區, 臺北市, 114, 臺灣",西康里,2024-07-03,502,30.31181627269360,25.763431456196,34.49657558401580,0,32.69967854372800,63000100002,0.1656741305383520,0.5720581229156740,86.06,8420.61,49.84187222,32.76407337,0,0,0,0,0,0,1,0,0,0,8,0,0,1,0,0,1,0,3,9,"c(121.560596992057, 25.0895219832144)",臺北捷運劍南路站_BR15,762.2589291731030,4806.942762843940,6171.12533363711,19
臺北市內湖區文湖街２１巷９８弄６號二樓之３,11000000,214634,0,0,63000,內湖區,房地(土地+建物),10.54,住,NA,NA,1130707,土地1建物1車位0,二層,八層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,970124,51.25,1,1,1,有,有,NA,其他增建；,RPRNMLKLQHJGFCA67DA,28.71,4.76,0,有,592,25.09059101114540,121.56010497434100,"6號, 文湖街21巷, 西康里, 內湖區, 臺北市, 114, 臺灣",西康里,2024-07-07,503,30.52698389054230,27.773691951633600,35.57948882491230,4.407495459166420,32.260661661576000,63000100002,0.1656741305383520,0.5720581229156740,86.06,8420.61,49.84187222,32.76407337,0,0,0,0,0,0,0,0,0,0,5,0,0,1,0,0,0,0,3,5,"c(121.560104974341, 25.0905910111454)",臺北捷運劍南路站_BR15,816.3035105765210,4935.317180084910,6285.707483229060,16
臺北市內湖區新明路３８０巷６弄７號,21700000,225501,0,0,63000,內湖區,房地(土地+建物),31,住,NA,NA,1130702,土地1建物1車位0,一層，停車場,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,660208,96.23,3,2,2,有,無,NA,NA,RPVOMLRJQHJGFCA68DA,86.09,10.14,0,無,NA,25.055493006974200,121.57973798996800,"12號, 新明路380巷6弄, 週美里, 內湖區, 潭美, 臺北市, 114, 臺灣",週美里,2024-07-02,505,29.66830874216520,25.1766802742716,35.2658577823242,22.5001045216165,34.4521506827049,63000100026,0.14965052421367900,0.5288317523714430,90.72,17555.93,49.07174323,26.05412209,0,0,0,0,0,0,0,0,0,0,11,4,0,2,1,1,1,0,0,12,"c(121.579737989968, 25.0554930069742)",臺北捷運松山站_G19,581.8764766538210,712.1737479824000,2792.1245711872600,47
臺北市內湖區新明路４５８號五樓之２,12680000,202268,31.49,1800000,63000,內湖區,房地(土地+建物)+車位,9.98,住,NA,NA,1130728,土地1建物1車位1,五層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1121129,85.28,0,0,0,無,有,升降平面,NA,RPSOMLNJRHJGFCA08DA,31.78,0,1.63,有,729,25.053627991608200,121.57872403114000,"517號, 新明路, 行善里, 內湖區, 潭美, 臺北市, 114, 臺灣",行善里,2024-07-28,506,30.95251734046320,27.86612623342520,33.77647522084120,0,21.781020659706300,63000100027,0.1232355273592390,0.4785091197462330,93.99,18957.54,41.67493549,25.12403254,0,0,0,0,0,0,0,0,0,2,20,14,0,6,2,1,1,1,0,21,"c(121.57872403114, 25.0536279916082)",臺北捷運松山站_G19,354.6433692095270,491.79761323414700,2886.3659630135800,1
臺北市內湖區新豐街１０６號六樓之１,42880000,274209,35.41,2500000,63000,內湖區,房地(土地+建物)+車位,35.65,住,NA,NA,1130715,土地1建物1車位1,六層,十層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,980715,182.67,3,2,2,有,有,坡道平面,NA,RPVNMLRKPHJGFCA58DA,78.29,8.19,5.26,有,NA,25.06078001813070,121.58476998172000,"106號, 新豐街, 週美里, 內湖區, 潭美, 臺北市, 114, 臺灣",週美里,2024-07-15,508,32.22872198953500,29.17954795587630,36.09040131056290,0,19.94907655944430,63000100026,0.14965052421367900,0.5288317523714430,90.72,17555.93,49.07174323,26.05412209,0,0,0,0,0,0,2,0,0,0,14,5,0,1,0,0,0,0,0,14,"c(121.58476998172, 25.0607800181307)",臺北捷運松山站_G19,1332.2426183211200,1441.0247524852700,2412.109401247500,15
臺北市內湖區星雲街１３１號六樓之３,22000000,191388,0,0,63000,內湖區,房地(土地+建物)+車位,13.29,住,NA,NA,1130708,土地1建物1車位1,六層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,931222,114.95,1,1,1,有,有,坡道平面,親友、員工、共有人或其他特殊關係間之交易；,RPROMLTLPHJGFCA58DA,52.86,4.07,3.35,有,264,25.080966993738400,121.59585697650700,"131號, 星雲街, 清白里, 內湖區, 臺北市, 114, 臺灣",清白里,2024-07-08,510,28.203298796094900,22.93304198800050,34.57196701983280,48.40423878117350,33.193651395683800,63000100017,0.1885030255196000,0.6169429097605890,85.6,23532.21,43.3108108,28.41216216,0,0,0,0,0,0,0,0,0,1,30,41,0,12,1,0,1,2,0,31,"c(121.595856976507, 25.0809669937384)",臺北捷運內湖站_BR19,362.6306349060570,3247.964428489170,3247.445917267010,20
臺北市內湖區星雲街１３１號四樓之１,43300000,346909,26.12,2500000,63000,內湖區,房地(土地+建物)+車位,17.99,住,NA,NA,1130704,土地1建物1車位1,四層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,931222,143.73,2,2,2,有,有,坡道平面,陽台外推；其他增建；,RPTNMLTLPHJGFCA68DA,65.9,3.39,10.67,有,NA,25.080966993738400,121.59585697650700,"131號, 星雲街, 清白里, 內湖區, 臺北市, 114, 臺灣",清白里,2024-07-04,511,30.996524825197700,27.217841826599400,35.550660368284300,0,36.0241473264834,63000100017,0.1885030255196000,0.6169429097605890,85.6,23532.21,43.3108108,28.41216216,0,0,0,0,0,0,0,0,0,1,30,41,0,12,1,0,1,2,0,31,"c(121.595856976507, 25.0809669937384)",臺北捷運內湖站_BR19,362.6306349060570,3247.964428489170,3247.445917267010,20
臺北市內湖區星雲街１３５號十四樓之１,57660000,311561,52.24,5000000,63000,內湖區,房地(土地+建物)+車位,27.37,住,NA,NA,1130709,土地1建物1車位2,十四層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,931222,221.26,3,2,2,有,有,坡道平面,陽台外推；其他增建；,RPSPMLLJQHJGFCA87DA,103.74,4.39,10.51,有,NA,25.08071901513300,121.59622301421900,"135號, 星雲街, 清白里, 內湖區, 臺北市, 114, 臺灣",清白里,2024-07-09,512,29.02610234150710,24.349430234206500,34.9208392178795,0.4994888031414160,32.79267241576170,63000100017,0.1885030255196000,0.6169429097605890,85.6,23532.21,43.3108108,28.41216216,0,0,0,0,0,0,0,0,0,1,28,33,0,11,1,0,1,2,0,29,"c(121.596223014219, 25.080719015133)",臺北捷運內湖站_BR19,404.1828950832450,3209.2346212761600,3208.714602625860,20
